order_id,주문일,채널,sku,제품명,맛,수량,판매단가,판매금액,주문상태,배송지역,기획전,배송비
CPG-260521-001,2026-05-21,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,딸기,1,10100,10100,교환,대구,,0
CPG-260521-002,2026-05-21,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,바나나,1,64200,64200,배송완료,대전,,0
CPG-260521-002,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,45800,45800,배송완료,대전,,0
CPG-260521-003,2026-05-21,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,딸기,1,64200,64200,배송완료,인천,,0
CPG-260521-004,2026-05-21,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,녹차,1,64200,64200,결제완료,대전,,0
CPG-260521-005,2026-05-21,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,대전,,0
CPG-260521-006,2026-05-21,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,40700,40700,배송완료,광주,,0
CPG-260521-007,2026-05-21,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,기타,,0
CPG-260521-007,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,45800,91600,배송완료,기타,,0
CPG-260521-008,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,45800,45800,배송완료,대구,,0
CPG-260521-009,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,45800,91600,배송완료,경기,,0
CPG-260521-010,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,45800,91600,배송완료,광주,,0
CPG-260521-010,2026-05-21,쿠팡,GRN-CRN-01,그래놀라 크런치,-,1,7000,7000,배송완료,광주,,0
CPG-260521-011,2026-05-21,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,10100,10100,결제완료,서울,,0
CPG-260521-011,2026-05-21,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,14200,28400,결제완료,서울,,0
CPG-260521-011,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,45800,45800,결제완료,서울,,0
CPG-260521-012,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,45800,45800,배송완료,부산,,0
CPG-260521-012,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,45800,45800,배송완료,부산,,0
CPG-260521-013,2026-05-21,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,14200,28400,배송완료,경기,,0
CPG-260521-013,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,45800,45800,배송완료,경기,,0
CPG-260521-014,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,2,45800,91600,배송완료,광주,,0
CPG-260521-015,2026-05-21,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,91700,91700,배송완료,기타,,0
CPG-260521-015,2026-05-21,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,1,91700,91700,배송완료,기타,,0
CPG-260521-015,2026-05-21,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,45800,45800,배송완료,기타,,0
CPG-260521-016,2026-05-21,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,바나나,2,64200,128400,배송완료,대전,,0
CPG-260521-017,2026-05-21,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,64200,64200,배송완료,광주,,0
KLY-260521-001,2026-05-21,마켓컬리,SLM-SHK-21,슬림쉐이크 9종 21입,인절미,1,66000,66000,배송완료,부산,,0
MUS-260521-001,2026-05-21,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,서울,,3000
MUS-260521-002,2026-05-21,무신사,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,서울,,3000
MUS-260521-003,2026-05-21,무신사,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,경기,,3000
MUS-260521-003,2026-05-21,무신사,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,배송완료,경기,,0
MUS-260521-004,2026-05-21,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,결제완료,부산,,3000
NVR-260521-001,2026-05-21,네이버스토어,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,62900,62900,배송완료,광주,,0
NVR-260521-001,2026-05-21,네이버스토어,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,광주,,0
NVR-260521-002,2026-05-21,네이버스토어,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,부산,,0
NVR-260521-002,2026-05-21,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,부산,,0
NVR-260521-003,2026-05-21,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,초코,1,9900,9900,배송완료,서울,,3000
NVR-260521-004,2026-05-21,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,39900,39900,배송완료,대구,,0
NVR-260521-004,2026-05-21,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,초코,1,9900,9900,배송완료,대구,,0
NVR-260521-005,2026-05-21,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,대구,,0
NVR-260521-005,2026-05-21,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,흑임자,1,89900,89900,배송완료,대구,,0
NVR-260521-006,2026-05-21,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,결제완료,부산,,0
NVR-260521-006,2026-05-21,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,89900,89900,결제완료,부산,,0
NVR-260521-007,2026-05-21,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,딸기,2,9900,19800,배송완료,대구,,3000
NVR-260521-008,2026-05-21,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,교환,기타,,3000
OWN-260521-001,2026-05-21,자사몰,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,기타,,3000
OWN-260521-002,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,부산,,0
OWN-260521-003,2026-05-21,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,39900,39900,배송완료,경기,,0
OWN-260521-004,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,44900,89800,배송완료,대구,,0
OWN-260521-004,2026-05-21,자사몰,PRO-MNI-06,프로틴 드링크 미니 6입,딸기,1,9900,9900,배송완료,대구,,0
OWN-260521-005,2026-05-21,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,교환,대구,,0
OWN-260521-006,2026-05-21,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,89900,89900,배송완료,대전,,0
OWN-260521-007,2026-05-21,자사몰,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,경기,,0
OWN-260521-007,2026-05-21,자사몰,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,배송완료,경기,,0
OWN-260521-007,2026-05-21,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,1,89900,89900,배송완료,경기,,0
OWN-260521-008,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,44900,44900,배송완료,부산,,0
OWN-260521-009,2026-05-21,자사몰,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,결제완료,서울,,0
OWN-260521-009,2026-05-21,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,바나나,1,62900,62900,결제완료,서울,,0
OWN-260521-009,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,결제완료,서울,,0
OWN-260521-010,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,기타,,0
OWN-260521-010,2026-05-21,자사몰,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,2,34900,69800,배송완료,기타,,0
OWN-260521-011,2026-05-21,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,경기,,0
OWN-260521-011,2026-05-21,자사몰,GRN-CRN-01,그래놀라 크런치,-,2,6900,13800,배송완료,경기,,0
CPG-260522-001,2026-05-22,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,40700,40700,결제완료,서울,,0
CPG-260522-002,2026-05-22,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,45800,45800,배송완료,대구,,0
CPG-260522-003,2026-05-22,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,초코,1,64200,64200,배송완료,대전,,0
CPG-260522-004,2026-05-22,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,14200,28400,배송완료,대전,,0
CPG-260522-005,2026-05-22,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,45800,45800,배송완료,부산,,0
CPG-260522-005,2026-05-22,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,45800,45800,배송완료,부산,,0
CPG-260522-006,2026-05-22,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,대전,,0
KLY-260522-001,2026-05-22,마켓컬리,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,2,36600,73200,결제완료,광주,,0
KLY-260522-002,2026-05-22,마켓컬리,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,2,36600,73200,배송완료,경기,,0
KLY-260522-003,2026-05-22,마켓컬리,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,66000,66000,배송완료,광주,,0
KLY-260522-004,2026-05-22,마켓컬리,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,41900,41900,배송완료,경기,,0
NVR-260522-001,2026-05-22,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,2,89900,179800,배송완료,인천,,0
NVR-260522-001,2026-05-22,네이버스토어,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,인천,,0
OWN-260522-001,2026-05-22,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,대구,,0
OWN-260522-001,2026-05-22,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,녹차,1,62900,62900,배송완료,대구,,0
OWN-260522-002,2026-05-22,자사몰,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,서울,,0
OWN-260522-002,2026-05-22,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,서울,,0
OWN-260522-003,2026-05-22,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,39900,39900,배송완료,광주,,0
OWN-260522-003,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,광주,,0
OWN-260522-003,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,배송완료,광주,,0
OWN-260522-004,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,배송완료,서울,,0
OWN-260522-004,2026-05-22,자사몰,PRO-MNI-06,프로틴 드링크 미니 6입,오리지널,2,9900,19800,배송완료,서울,,0
OWN-260522-005,2026-05-22,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,89900,89900,배송완료,서울,,0
OWN-260522-006,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,배송완료,광주,,0
OWN-260522-007,2026-05-22,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,39900,39900,배송완료,서울,,0
OWN-260522-008,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,경기,,0
OWN-260522-009,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,44900,89800,배송완료,인천,,0
OWN-260522-010,2026-05-22,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,광주,,0
OWN-260522-010,2026-05-22,자사몰,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,배송완료,광주,,0
OWN-260522-011,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,대구,,0
OWN-260522-011,2026-05-22,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,단호박,1,89900,89900,배송완료,대구,,0
OWN-260522-012,2026-05-22,자사몰,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,인천,,0
OWN-260522-013,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,44900,89800,배송완료,부산,,0
OWN-260522-013,2026-05-22,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,89900,89900,배송완료,부산,,0
OWN-260522-014,2026-05-22,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,44900,44900,배송완료,광주,,0
OWN-260522-015,2026-05-22,자사몰,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,경기,,3000
CPG-260523-001,2026-05-23,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,64200,64200,배송완료,서울,,0
CPG-260523-002,2026-05-23,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,40700,40700,배송완료,부산,,0
CPG-260523-002,2026-05-23,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,흑임자,1,91700,91700,배송완료,부산,,0
CPG-260523-003,2026-05-23,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,40700,40700,배송완료,경기,,0
CPG-260523-003,2026-05-23,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,경기,,0
CPG-260523-004,2026-05-23,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,서울,,0
CPG-260523-005,2026-05-23,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,40700,40700,배송완료,광주,,0
CPG-260523-006,2026-05-23,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,광주,,0
CPG-260523-007,2026-05-23,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,대전,,0
CPG-260523-007,2026-05-23,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,2,35600,71200,배송완료,대전,,0
CPG-260523-008,2026-05-23,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,40700,40700,배송완료,대구,,0
CPG-260523-009,2026-05-23,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,바나나,1,91700,91700,배송완료,경기,,0
CPG-260523-009,2026-05-23,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,1,91700,91700,배송완료,경기,,0
CPG-260523-010,2026-05-23,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,딸기,1,10100,10100,배송완료,기타,,0
CPG-260523-010,2026-05-23,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,10100,10100,배송완료,기타,,0
CPG-260523-011,2026-05-23,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,녹차,2,91700,183400,배송완료,경기,,0
CPG-260523-011,2026-05-23,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,경기,,0
KLY-260523-001,2026-05-23,마켓컬리,SLM-SHK-21,슬림쉐이크 9종 21입,초코,1,66000,66000,배송완료,경기,,0
KLY-260523-002,2026-05-23,마켓컬리,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,41900,41900,배송완료,경기,,0
MUS-260523-001,2026-05-23,무신사,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,배송완료,경기,,3000
MUS-260523-002,2026-05-23,무신사,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,광주,,0
MUS-260523-002,2026-05-23,무신사,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,2,89900,179800,배송완료,광주,,0
MUS-260523-003,2026-05-23,무신사,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,환불,서울,,3000
MUS-260523-004,2026-05-23,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,44900,44900,배송완료,경기,,3000
MUS-260523-005,2026-05-23,무신사,PRO-MNI-06,프로틴 드링크 미니 6입,초코,1,9900,9900,배송완료,대전,,3000
NVR-260523-001,2026-05-23,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,초코,1,89900,89900,배송완료,기타,,0
NVR-260523-002,2026-05-23,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,89900,89900,배송완료,광주,,0
NVR-260523-003,2026-05-23,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,44900,89800,배송완료,대구,,0
NVR-260523-004,2026-05-23,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,서울,,3000
NVR-260523-005,2026-05-23,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,커피,2,9900,19800,배송완료,기타,,3000
NVR-260523-006,2026-05-23,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,89900,89900,배송완료,광주,,0
NVR-260523-006,2026-05-23,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,44900,89800,배송완료,광주,,0
NVR-260523-007,2026-05-23,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,9900,9900,배송완료,기타,,0
NVR-260523-007,2026-05-23,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,2,39900,79800,배송완료,기타,,0
NVR-260523-008,2026-05-23,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,2,89900,179800,배송완료,부산,,0
NVR-260523-008,2026-05-23,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,9900,9900,배송완료,부산,,0
NVR-260523-008,2026-05-23,네이버스토어,SLM-SHK-35,슬림쉐이크 9종 35입,인절미,1,89900,89900,배송완료,부산,,0
NVR-260523-009,2026-05-23,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,경기,,0
NVR-260523-009,2026-05-23,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,44900,44900,배송완료,경기,,0
OWN-260523-001,2026-05-23,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,39900,39900,배송완료,인천,,0
OWN-260523-002,2026-05-23,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,대구,,0
OWN-260523-003,2026-05-23,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,배송완료,대구,,0
OWN-260523-003,2026-05-23,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,대구,,0
OWN-260523-004,2026-05-23,자사몰,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,부산,,0
OWN-260523-005,2026-05-23,자사몰,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,경기,,0
OWN-260523-006,2026-05-23,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,딸기,1,62900,62900,환불,광주,,0
OWN-260523-007,2026-05-23,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,인절미,1,89900,89900,배송완료,광주,,0
OWN-260523-008,2026-05-23,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,39900,39900,배송완료,광주,,0
OWN-260523-009,2026-05-23,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,배송완료,부산,,0
CPG-260524-001,2026-05-24,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,64200,64200,배송완료,서울,,0
CPG-260524-001,2026-05-24,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,서울,,0
CPG-260524-002,2026-05-24,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,45800,45800,배송완료,대구,,0
CPG-260524-003,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,40700,40700,배송완료,대구,,0
CPG-260524-003,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,2,40700,81400,배송완료,대구,,0
CPG-260524-004,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,40700,40700,배송완료,인천,,0
CPG-260524-004,2026-05-24,쿠팡,GRN-CRN-01,그래놀라 크런치,-,1,7000,7000,배송완료,인천,,0
CPG-260524-005,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,40700,40700,환불,기타,,0
CPG-260524-005,2026-05-24,쿠팡,GRN-CRN-01,그래놀라 크런치,-,2,7000,14000,환불,기타,,0
CPG-260524-006,2026-05-24,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,91700,91700,배송완료,인천,,0
CPG-260524-007,2026-05-24,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,대전,,0
CPG-260524-008,2026-05-24,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,2,91700,183400,배송완료,인천,,0
CPG-260524-009,2026-05-24,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,91700,91700,배송완료,기타,,0
CPG-260524-009,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,40700,40700,배송완료,기타,,0
CPG-260524-010,2026-05-24,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,40700,40700,배송완료,광주,,0
CPG-260524-010,2026-05-24,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,64200,64200,배송완료,광주,,0
KLY-260524-001,2026-05-24,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,47100,47100,배송완료,대전,,0
KLY-260524-002,2026-05-24,마켓컬리,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,1,94400,94400,결제완료,경기,,0
KLY-260524-003,2026-05-24,마켓컬리,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,2,41900,83800,배송완료,인천,,0
KLY-260524-003,2026-05-24,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,47100,94200,배송완료,인천,,0
KLY-260524-004,2026-05-24,마켓컬리,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,41900,41900,결제완료,경기,,0
KLY-260524-005,2026-05-24,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,47100,94200,배송완료,서울,,0
KLY-260524-006,2026-05-24,마켓컬리,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,94400,94400,결제완료,서울,,0
KLY-260524-006,2026-05-24,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,47100,94200,결제완료,서울,,0
MUS-260524-001,2026-05-24,무신사,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,13900,27800,배송완료,광주,,3000
MUS-260524-001,2026-05-24,무신사,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,9900,9900,배송완료,광주,,0
MUS-260524-002,2026-05-24,무신사,SLM-SHK-35,슬림쉐이크 9종 35입,바나나,1,89900,89900,배송완료,인천,,0
MUS-260524-003,2026-05-24,무신사,PRO-MNI-06,프로틴 드링크 미니 6입,초코,1,9900,9900,배송완료,기타,,3000
MUS-260524-004,2026-05-24,무신사,SLM-SHK-21,슬림쉐이크 9종 21입,초당옥수수,2,62900,125800,배송완료,대구,,0
NVR-260524-001,2026-05-24,네이버스토어,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,인천,,3000
NVR-260524-002,2026-05-24,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,경기,,0
NVR-260524-003,2026-05-24,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,커피,1,9900,9900,배송완료,대구,,0
NVR-260524-003,2026-05-24,네이버스토어,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,34900,34900,배송완료,대구,,0
NVR-260524-004,2026-05-24,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,39900,39900,배송완료,부산,,3000
NVR-260524-005,2026-05-24,네이버스토어,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,13900,13900,배송완료,부산,,3000
NVR-260524-005,2026-05-24,네이버스토어,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,9900,9900,배송완료,부산,,0
NVR-260524-006,2026-05-24,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,44900,44900,배송완료,광주,,0
OWN-260524-001,2026-05-24,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,단호박,1,62900,62900,교환,광주,,0
OWN-260524-002,2026-05-24,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,44900,44900,배송완료,기타,,0
OWN-260524-003,2026-05-24,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,44900,44900,결제완료,광주,,0
OWN-260524-004,2026-05-24,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,89900,89900,배송완료,대전,,0
OWN-260524-005,2026-05-24,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,39900,39900,환불,경기,,0
OWN-260524-006,2026-05-24,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,39900,39900,배송완료,대구,,0
OWN-260524-007,2026-05-24,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,딸기,1,89900,89900,배송완료,부산,,0
OWN-260524-007,2026-05-24,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,39900,39900,배송완료,부산,,0
OWN-260524-008,2026-05-24,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,39900,39900,배송완료,경기,,0
OWN-260524-009,2026-05-24,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,단호박,1,89900,89900,배송완료,대구,,0
